sponsor,effective_date,call_type,operator_tadig,operator_name,country_name,bparty_iso,bparty_prefix,bparty_name,currency,setup_charge,traffic_interval_1,traffic_interval_n,traffic_interval_unit,traffic_charge_1,traffic_charge_n,traffic_charge_unit
TELZ4,2023-12-01,VOICE_MO,BMU01,Wireless Maritime Services,Maritime,,"44",United Kingdom,GBP,,60,60,seconds,2.9707886750000000,2.9707886750000000,minutes
TELZ4,2023-12-01,VOICE_MO,BMUBD,Bermuda Digital Communications Ltd.,Bermuda,,"44",United Kingdom,GBP,,1,1,seconds,1.05964438500000000000,1.05964438500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,BOLTE,Telefonica Celular de Bolivia S.A. (Telecel S.A.),Bolivia,,"44",United Kingdom,GBP,,60,60,seconds,1.41916658500000000000,1.41916658500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,BRACL,Claro S.A.,Brazil,,"44",United Kingdom,GBP,,60,60,seconds,1.46647206500000000000,1.46647206500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,BRACS,TIM S.A.,Brazil,,"44",United Kingdom - Jersey,GBP,,60,60,seconds,1.78814983500000000000,1.78814983500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,BRARN,TIM S.A.,Brazil,,"44",United Kingdom - Jersey,GBP,,60,60,seconds,1.78814983500000000000,1.78814983500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,BRASP,TIM S.A.,Brazil,,"44",United Kingdom - Jersey,GBP,,60,60,seconds,1.78814983500000000000,1.78814983500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,BRBCW,Cable & Wireless Barbados Ltd.,Barbados,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.28383334000000000000,0.28383334000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,BRNDS,Unified National Network Sdn Bhd,Brunei,,"44",United Kingdom,GBP,,60,60,seconds,2.3425378100000000,2.3425378100000000,minutes
TELZ4,2023-12-01,VOICE_MO,CANBM,Bell Mobility Inc.,Canada,,"44",United Kingdom,GBP,,1,1,seconds,0.21855158320000000000,0.21855158320000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CANRW,Rogers Communications Canada Inc.,Canada,,"44",United Kingdom,GBP,,60,60,seconds,0.37844441500000000000,0.37844441500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CANST,SaskTel,Canada,,"44",United Kingdom,GBP,,60,60,seconds,1.18263884000000000000,1.18263884000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CANTS,TELUS Communications Inc.,Canada,,"44",United Kingdom,GBP,,1,1,seconds,0.21760547250000000000,0.21760547250000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CHEC1,Swisscom (Switzerland) Ltd,Switzerland,,"44",United Kingdom,GBP,,1,1,seconds,0.37273811500000000000,0.37273811500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CHEDX,Sunrise GmbH,Switzerland,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.07465363000000000000,0.07465363000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CHEOA,SITA Switzerland Sarl,Aeronautical,,"44",United Kingdom,GBP,,60,60,seconds,1.80466119000000000000,1.80466119000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CHEOR,Salt.Mobile SA,Switzerland,,"44",United Kingdom - Premium Rate,GBP,,1,1,seconds,5.3021061650000000,5.3021061650000000,minutes
TELZ4,2023-12-01,VOICE_MO,CHLMV,Entel PCS Telecommunicaciones S.A. Chile,Chile,,"44",United Kingdom,GBP,,1,1,seconds,0.37844441500000000000,0.37844441500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CHLSM,Claro Chile SA,Chile,,"44",United Kingdom,GBP,,60,60,seconds,2.0341387450000000,2.0341387450000000,minutes
TELZ4,2023-12-01,VOICE_MO,CHNCT,China Mobile,China,,"44",United Kingdom,GBP,,60,60,seconds,0.22586816500000000000,0.22586816500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CHNCU,China Unicom,China,,"44",United Kingdom,GBP,,60,60,seconds,0.33899619500000000000,0.33899619500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CIVTL,MTN Cote dIvoire S.A.,Côte d’Ivoire,,"44",United Kingdom,GBP,,60,60,seconds,1.62320200000000000000,1.62320200000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CODAC,Africell RDC SA.,Congo - Kinshasa,,"44",United Kingdom,GBP,,60,60,seconds,2.0814972952000000,2.0814972952000000,minutes
TELZ4,2023-12-01,VOICE_MO,CODVC,Vodacom Congo (RDC) S.A.,Congo - Kinshasa,,"44",United Kingdom,GBP,,60,60,seconds,2.4664547628000000,2.4664547628000000,minutes
TELZ4,2023-12-01,VOICE_MO,COLCO,Colombia Movil S.A. (Tigo),Colombia,,"44",United Kingdom,GBP,,60,60,seconds,1.60838873500000000000,1.60838873500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CPVCV,CVMovel S.A.,Cape Verde,,"44",United Kingdom,GBP,,60,60,seconds,2.5064739900000000,2.5064739900000000,minutes
TELZ4,2023-12-01,VOICE_MO,CPVK9,T+ Telecomunicacoes,Cape Verde,,"44",United Kingdom,GBP,,60,30,seconds,3.3586750500000000,3.3586750500000000,minutes
TELZ4,2023-12-01,VOICE_MO,CRICL,Claro CR Telecomunicaciones S.A.,Costa Rica,,"44",United Kingdom,GBP,,60,60,seconds,2.1760554150000000,2.1760554150000000,minutes
TELZ4,2023-12-01,VOICE_MO,CRICR,I.C.E. (Instituto Costarricense de Electricidad),Costa Rica,,"44",United Kingdom,GBP,,60,60,seconds,1.28292643690000000000,1.28292643690000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CUB01,CUBACEL,Cuba,,"44",United Kingdom,GBP,0.9461109800,1,1,seconds,1.89222207500000000000,1.89222207500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CYMCW,Cable & Wireless (Cayman Islands) Ltd.,Cayman Islands,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.28383334000000000000,0.28383334000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CYPCT,Cyprus Telecommunications Authority (CYTA),Cyprus,,"44",United Kingdom,GBP,,1,1,seconds,0.29827045960000000000,0.29827045960000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CYPPT,PrimeTel,Cyprus,,"44",United Kingdom,GBP,,1,1,seconds,0.26247788940000000000,0.26247788940000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CYPSC,MTN Cyprus Ltd,Cyprus,,"44","United Kingdom - UNITED KINGDOM (44701511) [+GBR] [CFLCT: GBR,GBR]",GBP,,1,1,seconds,1.50388432500000000000,1.50388432500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CZECM,Vodafone Czech Republic a.s.,Czech Republic,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.02105454500000000000,0.02105454500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CZEET,O2 Czech Republic a.s.,Czech Republic,,"44",United Kingdom - UNITED KINGDOM (447781*) [CFLCT: GBR],GBP,,1,1,seconds,0.20051791000000000000,0.20051791000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,CZERM,T-Mobile Czech Republic a.s.,Czech Republic,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.13534959500000000000,0.13534959500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DEUD1,Telekom Deutschland GmbH,Germany,,"44","United Kingdom - Guernsey, needed for ISO Code [+GBR]",GBP,,1,1,seconds,0.13534959500000000000,0.13534959500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DEUD2,Vodafone GmbH,Germany,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.20051791000000000000,0.20051791000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DEUE2,Telefonica Germany GmbH & Co. OHG,Germany,,"44",United Kingdom,GBP,,1,1,seconds,0.05012953500000000000,0.05012953500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DMACW,Cable & Wireless Dominica Ltd.,Dominica,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.32640834100000000000,0.32640834100000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DNKDM,Telenor A/S,Denmark,,"44",United Kingdom,GBP,,1,1,seconds,0.06014166500000000000,0.06014166500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DNKHU,Hi3G Denmark Aps,Denmark,,"44",United Kingdom,GBP,,1,1,seconds,0.24062151500000000000,0.24062151500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DNKIA,Telia Danmark,Denmark,,"44",United Kingdom,GBP,,1,1,seconds,0.15039907000000000000,0.15039907000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DNKTD,Nuuday A/S,Denmark,,"44",United Kingdom,GBP,,1,1,seconds,0.02501986000000000000,0.02501986000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DOM01,Altice Dominicana S.A.,Dominican Republic,,"44",United Kingdom,GBP,,60,60,seconds,1.32455539500000000000,1.32455539500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,DZAA1,Algerie Telecom Mobile (ATM),Algeria,,"44",United Kingdom,GBP,,60,30,seconds,1.65427281500000000000,1.65427281500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,ECUPG,Conecel S.A.,Ecuador,,"44",United Kingdom,GBP,,60,60,seconds,2.6112664750000000,2.6112664750000000,minutes
TELZ4,2023-12-01,VOICE_MO,EGYAR,Orange Egypt,Egypt,,"44",United Kingdom,GBP,,1,1,seconds,0.24687765080000000000,0.24687765080000000000,minutes
TELZ4,2023-12-01,VOICE_MO,EGYEM,Etisalat - Misr,Egypt,,"44",United Kingdom,GBP,,60,60,seconds,4.3203590304000000,4.3203590304000000,minutes
TELZ4,2023-12-01,VOICE_MO,EGYMS,Vodafone Egypt Telecommunications S.A.E,Egypt,,"44",United Kingdom,GBP,,60,60,seconds,3.5090635400000000,3.5090635400000000,minutes
TELZ4,2023-12-01,VOICE_MO,ESPAT,Vodafone Espana S.A.U. (Spain),Spain,,"44",United Kingdom,GBP,,1,1,seconds,0.02005174500000000000,0.02005174500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,ESPRT,"Orange Espagne, S.A., sociedad unipersonal",Spain,,"44","United Kingdom - UNITED KINGDOM (447781*) [CFLCT: GBR,GBR]",GBP,,60,60,seconds,0.10025895500000000000,0.10025895500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,ESPTE,Telefonica Moviles Espana S.A.,Spain,,"44",United Kingdom,GBP,,1,1,seconds,0.03007767500000000000,0.03007767500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,ESTEM,Telia Eesti AS,Estonia,,"44",United Kingdom,GBP,,1,1,seconds,0.15038849000000000000,0.15038849000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,ESTRB,Tele2 Eesti AS,Estonia,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.10025895500000000000,0.10025895500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,ESTRE,Elisa Eesti AS,Estonia,,"44",United Kingdom,GBP,,1,1,seconds,0.34088047000000000000,0.34088047000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FIN2G,DNA Finland Ltd.,Finland,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.12031070000000000000,0.12031070000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FINRL,Elisa,Finland,,"44",United Kingdom,GBP,,1,1,seconds,0.34088047000000000000,0.34088047000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FINTF,Telia Finland Oyj,Finland,,"44",United Kingdom,GBP,,1,1,seconds,0.15038849000000000000,0.15038849000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FJIDP,Digicel Fiji Ltd.,Fiji,,"44",United Kingdom,GBP,,60,60,seconds,1.22994427400000000000,1.22994427400000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FJIVF,Vodafone Fiji Pte Limited,Fiji,,"44",United Kingdom,GBP,,60,60,seconds,9.0851548417000000,9.0851548417000000,minutes
TELZ4,2023-12-01,VOICE_MO,FLKCW,Sure South Atlantic Limited,Falkland Islands,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,1,1,seconds,0.17250000000000000000,0.17250000000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FRAF1,Orange,France,,"44",United Kingdom,GBP,,1,1,seconds,0.10025895500000000000,0.10025895500000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FRAF2,SFR - CEGETEL,France,,"44",United Kingdom - UNITED KINGDOM (447781*) [CFLCT: GBR],GBP,,1,1,seconds,0.20051791000000000000,0.20051791000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FRAF3,Bouygues Telecom,France,,"44",United Kingdom,GBP,,1,1,seconds,0.15038849000000000000,0.15038849000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FRAF4,Digicel Antilles Francaises Guyane (French West In,Martinique,,"44",United Kingdom,GBP,,60,60,seconds,1.80466119000000000000,1.80466119000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FRAFM,Free Mobile,France,,"44",United Kingdom - Premium UK 448,GBP,,1,1,seconds,1.00258955000000000000,1.00258955000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FRATK,Onati S.A.S.,French Polynesia,,"44",United Kingdom,GBP,,60,60,seconds,2.3734752836000000,2.3734752836000000,minutes
TELZ4,2023-12-01,VOICE_MO,FROFT,FT Samskifti,Faroe Islands,,"44",United Kingdom - UNITED KINGDOM (447781*),GBP,,60,60,seconds,0.02506471000000000000,0.02506471000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,FROKA,S�n hf.,Faroe Islands,,"44",United Kingdom,GBP,,1,1,seconds,0.12031070000000000000,0.12031070000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1",United States,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1204",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1226",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1236",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1242",Bahamas,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1246",Barbados,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1249",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1250",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1257",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1263",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1264",Anguilla,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1268",Antigua and Barbuda,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1273",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1284",Virgin islands (British),GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1289",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1306",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1340",Virgin islands (US),GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1343",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1345",Cayman Islands,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1354",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1365",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1367",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1368",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1382",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1387",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1403",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1416",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1418",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1428",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1431",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1437",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1438",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1441",Bermuda,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1450",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1460",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1468",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1473",Grenada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1474",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1487",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1506",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1514",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1519",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1537",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1548",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1568",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1579",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1581",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1584",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1587",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1600",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1604",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1613",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1622",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1639",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1647",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1649",Turks and Caicos islands,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1658",Jamaica,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1664",Montserrat,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1670",Northern Mariana Islands,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1671",Guam,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1672",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1683",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1684",American Samoa,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1705",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1709",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1721",Sint Maarten,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1742",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1753",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1758",Saint Lucia,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1767",Dominica,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1778",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1780",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1782",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1784",Saint Vincent and the Grenadines,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1787",Puerto Rico,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1807",Canada,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
TELZ4,2023-12-01,VOICE_MO,GBRCN,Virgin Media O2,United Kingdom,,"1809",Dominican Republic,GBP,,1,1,seconds,0.03064175000000000000,0.03064175000000000000,minutes
